0.050000	2.000000	0.000000
0.050050	2.000000	0.000000
0.050100	2.133333	0.351866
0.050150	2.200000	0.414039
0.050200	2.333333	0.487950
0.050250	2.200000	0.414039
0.050300	2.200000	0.414039
0.050350	2.066667	0.258199
0.050400	2.000000	0.000000
0.050450	1.800000	0.414039
0.050500	1.400000	0.507093
0.050550	1.533333	1.807392
0.050600	0.933333	0.258199
0.050650	0.800000	0.414039
0.050700	0.400000	0.507093
0.050750	0.733333	0.457738
0.050800	0.866667	0.351866
0.050850	0.866667	0.351866
0.050900	1.133333	0.351866
0.050950	1.333333	0.487950
0.051000	2.000000	0.000000
0.051050	2.200000	0.414039
0.051100	3.066667	0.258199
0.051150	3.200000	0.414039
0.051200	3.933333	0.258199
0.051250	4.133333	0.351866
0.051300	4.200000	0.414039
0.051350	4.466667	0.516398
0.051400	4.666667	0.487950
0.051450	4.533333	0.516398
0.051500	4.000000	0.377964
0.051550	4.066667	0.258199
0.051600	3.666667	0.487950
0.051650	3.133333	0.351866
0.051700	3.000000	0.000000
0.051750	2.133333	0.351866
0.051800	1.866667	0.351866
0.051850	1.000000	0.000000
0.051900	0.800000	0.414039
0.051950	0.533333	0.516398
0.052000	0.400000	0.507093
0.052050	0.266667	0.457738
0.052100	0.533333	0.516398
0.052150	0.933333	0.258199
0.052200	1.000000	0.000000
0.052250	1.333333	0.487950
0.052300	2.000000	0.000000
0.052350	2.000000	0.000000
0.052400	3.000000	0.000000
0.052450	3.066667	0.457738
0.052500	3.333333	0.487950
0.052550	3.866667	0.351866
0.052600	3.866667	0.351866
0.052650	4.000000	0.000000
0.052700	3.666667	0.487950
0.052750	3.200000	0.414039
0.052800	2.933333	0.258199
0.052850	3.000000	0.000000
0.052900	2.533333	0.516398
0.052950	2.066667	0.258199
0.053000	2.000000	0.000000
0.053050	1.600000	0.507093
0.053100	0.933333	0.258199
0.053150	1.000000	0.000000
0.053200	1.000000	0.377964
0.053250	0.666667	0.487950
0.053300	0.466667	0.516398
0.053350	0.266667	0.457738
0.053400	0.200000	0.414039
0.053450	0.133333	0.351866
0.053500	0.133333	0.351866
0.053550	0.600000	0.507093
0.053600	0.533333	0.516398
0.053650	0.866667	0.351866
0.053700	0.800000	0.414039
0.053750	0.733333	0.457738
0.053800	0.866667	0.351866
0.053850	1.000000	0.000000
0.053900	1.000000	0.000000
0.053950	1.000000	0.377964
0.054000	1.066667	0.457738
0.054050	1.000000	0.000000
0.054100	1.000000	0.000000
0.054150	1.066667	0.258199
0.054200	1.133333	0.351866
0.054250	1.200000	0.414039
0.054300	1.133333	0.351866
0.054350	1.266667	0.457738
0.054400	1.066667	0.258199
0.054450	1.066667	0.258199
0.054500	1.266667	0.457738
0.054550	1.066667	0.258199
0.054600	1.266667	0.457738
0.054650	1.200000	0.414039
0.054700	1.333333	0.487950
0.054750	1.733333	0.457738
0.054800	2.000000	0.000000
0.054850	2.066667	0.457738
0.054900	2.866667	0.351866
0.054950	3.066667	0.258199
0.055000	3.866667	0.351866
0.055050	4.200000	0.414039
0.055100	4.800000	0.414039
0.055150	4.933333	0.457738
0.055200	5.866667	0.351866
0.055250	6.000000	0.000000
0.055300	6.066667	0.258199
0.055350	6.000000	0.000000
0.055400	5.466667	0.516398
0.055450	5.066667	0.258199
0.055500	4.533333	0.516398
0.055550	4.066667	0.258199
0.055600	3.533333	0.516398
0.055650	3.000000	0.000000
0.055700	2.866667	0.351866
0.055750	2.800000	0.414039
0.055800	3.066667	0.258199
0.055850	4.000000	0.000000
0.055900	4.866667	0.351866
0.055950	6.066667	0.258199
0.056000	8.133333	0.516398
0.056050	10.333333	0.487950
0.056100	13.066667	0.258199
0.056150	15.800000	0.414039
0.056200	18.466667	0.639940
0.056250	20.933333	0.258199
0.056300	23.666667	0.617213
0.056350	25.266667	0.457738
0.056400	27.000000	0.000000
0.056450	28.000000	0.000000
0.056500	28.000000	0.000000
0.056550	27.133333	0.351866
0.056600	25.733333	0.457738
0.056650	23.800000	0.414039
0.056700	20.666667	0.487950
0.056750	17.200000	0.414039
0.056800	14.066667	0.258199
0.056850	10.866667	0.351866
0.056900	8.000000	0.000000
0.056950	6.066667	0.258199
0.057000	5.000000	0.000000
0.057050	5.133333	0.351866
0.057100	6.600000	0.507093
0.057150	9.133333	0.351866
0.057200	13.400000	0.507093
0.057250	19.066667	0.258199
0.057300	25.200000	0.414039
0.057350	32.400000	0.507093
0.057400	39.866667	0.351866
0.057450	46.933333	0.258199
0.057500	53.400000	0.507093
0.057550	59.066667	0.258199
0.057600	63.866667	0.351866
0.057650	66.066667	0.258199
0.057700	67.066667	0.258199
0.057750	66.066667	0.258199
0.057800	63.733333	0.457738
0.057850	59.000000	0.377964
0.057900	53.466667	0.516398
0.057950	46.866667	0.351866
0.058000	38.933333	0.457738
0.058050	31.000000	0.000000
0.058100	23.466667	0.516398
0.058150	16.666667	0.617213
0.058200	11.133333	0.351866
0.058250	7.800000	0.414039
0.058300	6.466667	0.516398
0.058350	7.866667	0.351866
0.058400	11.933333	0.258199
