0.050000	0.200000	0.421637
0.050050	0.300000	0.483046
0.050100	0.300000	0.483046
0.050150	0.300000	0.483046
0.050200	0.200000	0.421637
0.050250	0.300000	0.483046
0.050300	0.100000	0.316228
0.050350	0.400000	0.516398
0.050400	0.300000	0.483046
0.050450	0.300000	0.483046
0.050500	0.500000	0.527046
0.050550	0.000000	0.000000
0.050600	0.300000	0.483046
0.050650	0.100000	0.316228
0.050700	0.200000	0.421637
0.050750	0.500000	0.527046
0.050800	0.100000	0.316228
0.050850	0.100000	0.316228
0.050900	0.200000	0.421637
0.050950	0.300000	0.483046
0.051000	0.500000	0.527046
0.051050	0.200000	0.421637
0.051100	0.000000	0.000000
0.051150	0.200000	0.421637
0.051200	0.400000	0.516398
0.051250	0.100000	0.316228
0.051300	0.100000	0.316228
0.051350	0.200000	0.421637
0.051400	0.200000	0.421637
0.051450	0.200000	0.421637
0.051500	0.300000	0.483046
0.051550	0.200000	0.421637
0.051600	0.200000	0.421637
0.051650	0.200000	0.421637
0.051700	0.500000	0.527046
0.051750	0.100000	0.316228
0.051800	0.200000	0.421637
0.051850	0.400000	0.516398
0.051900	0.100000	0.316228
0.051950	0.000000	0.000000
0.052000	0.500000	0.527046
0.052050	0.500000	0.527046
0.052100	0.500000	0.527046
0.052150	0.400000	0.516398
0.052200	0.300000	0.483046
0.052250	0.400000	0.516398
0.052300	0.500000	0.527046
0.052350	0.300000	0.483046
0.052400	0.400000	0.516398
0.052450	0.300000	0.483046
0.052500	0.500000	0.527046
0.052550	0.300000	0.483046
0.052600	0.200000	0.421637
0.052650	0.600000	0.516398
0.052700	0.300000	0.483046
0.052750	0.400000	0.516398
0.052800	0.300000	0.483046
0.052850	0.500000	0.527046
0.052900	0.200000	0.421637
0.052950	0.300000	0.483046
0.053000	0.300000	0.483046
0.053050	0.900000	0.316228
0.053100	0.400000	0.516398
0.053150	0.600000	0.516398
0.053200	0.400000	0.516398
0.053250	0.300000	0.483046
0.053300	0.100000	0.316228
0.053350	0.800000	0.421637
0.053400	0.400000	0.516398
0.053450	0.300000	0.483046
0.053500	0.600000	0.516398
0.053550	0.200000	0.421637
0.053600	0.200000	0.421637
0.053650	0.300000	0.483046
0.053700	0.200000	0.421637
0.053750	0.400000	0.516398
0.053800	0.500000	0.527046
0.053850	0.500000	0.527046
0.053900	0.800000	0.421637
0.053950	0.100000	0.316228
0.054000	0.200000	0.421637
0.054050	0.200000	0.421637
0.054100	0.200000	0.421637
0.054150	0.400000	0.516398
0.054200	0.500000	0.527046
